Date,Active Address Count,Block Count,Block Size Bytes,MVRV Ration,Market Cap (USD),Realized Market Cap (USD),Mean Difficulty,Mean Fee (USD),Total Fees,HashRate,Issuance BTC,Issuance USD,NVT Ratio,NVTAdj90,PriceUSD,Supply Total,Transaction Count,Volume USD
11/25/2013,143350,173,32794573,5.13246251,9825868340,1914454967,609482679.9,0.223222068,15950.55611,5241.475865,4325,3530252.647,37.26691223,133.1965833,816.2433866,12037914.79,71456,263661992.7
11/26/2013,187706,159,42516877,5.08521124,11031541044,2169337815,609482679.9,0.276276079,24142.93771,4817.310188,3975,3641486.212,22.15222861,139.7528892,916.0971601,12041889.79,87387,497987865.6
11/27/2013,192515,173,44006445,5.07240404,11599427445,2286771194,609482679.9,0.309501387,28663.54246,5241.475865,4325,4164588.176,28.09906554,139.3786839,962.9105609,12046214.79,92612,412804740
11/28/2013,201832,181,45081423,5.00804872,12139760582,2424050014,609482679.9,0.313746035,31008.14808,5483.856252,4525,4558426.916,21.6335714,136.3300073,1007.387164,12050739.79,98832,561153790
11/29/2013,188994,173,43072207,5.25316203,13606858893,2590222576,637218833.4,0.326737546,29288.10019,5480.003364,4325,4881737.736,21.22439041,141.9301322,1128.725488,12055064.79,89638,641095392.1
11/30/2013,163385,176,35177952,5.06423911,13498119327,2665379542,707408283.1,0.305749695,22599.79448,6189.120342,4400,4924905.545,34.08059755,135.0569182,1119.296715,12059464.79,73916,396064632
12/1/2013,164939,195,36341006,4.31245878,11635884342,2698201867,707408283.1,0.250706314,18072.66603,6857.264015,4875,4701868.244,32.53653173,112.2955619,964.4857937,12064339.79,72087,357625220.7
12/2/2013,179818,159,36994015,4.55216972,12560801212,2759299848,707408283.1,0.292190721,22257.04379,5591.307582,3975,4137212.665,34.62710826,117.1116164,1040.808218,12068314.79,76173,362744735.1
12/3/2013,173471,200,36887585,4.5167953,12720698339,2816310569,707408283.1,0.276190868,21179.69668,7033.091298,5000,5268105.137,40.81022887,115.2905623,1053.621027,12073314.79,76685,311703675.5
12/4/2013,186429,171,40424781,4.71817918,13707245929,2905198256,707408283.1,0.296789088,23948.80184,6013.29306,4275,4851835.287,30.06460609,119.169777,1134.932231,12077589.79,80693,455926343.8
12/5/2013,185882,170,40829562,4.1962207,12413024442,2958143843,707408283.1,0.278773729,23439.8527,5978.127603,4250,4366500.035,26.16046031,103.5343421,1027.411773,12081839.79,84082,474495643.2
12/6/2013,165974,208,34533204,3.37225697,9966751947,2955513778,707408283.1,0.220574558,15489.18664,7314.41495,5200,4287824.894,33.8165662,81.06402315,824.5817103,12087039.79,70222,294729863.7
12/7/2013,148012,195,31399607,2.86818513,8509665399,2966916361,707408283.1,0.395129951,26063.95695,6857.264015,4875,3430773.333,32.41684317,67.70906554,703.748376,12091914.79,65963,262507529.1
12/8/2013,115670,195,23684324,3.17322401,9478722083,2987095165,707408283.1,0.189048963,9024.252249,6857.264015,4875,3819920.073,51.74855756,74.39235099,783.5733483,12096789.79,47735,183168817.3
12/9/2013,156514,176,31328384,3.60228356,10843625557,3010208764,707408283.1,0.240798294,15303.21317,6189.120342,4400,3942748.876,53.33186378,83.81651001,896.0792899,12101189.79,63552,203323581.6
12/10/2013,157623,192,36878419,3.88194448,11829553964,3047326936,780668598.5,0.253356531,17484.8943,7450.991332,4800,4690393.763,46.29695377,89.67550543,977.1653673,12105989.79,69013,255514736.9
12/11/2013,151130,165,31804303,3.43846013,10601969953,3083348232,908350862.4,0.229186303,15291.7685,7450.470438,4125,3611289.141,38.86710338,78.74778758,875.4640343,12110114.79,66722,272774892.7
12/12/2013,129116,163,27281096,3.41655496,10579622452,3096576108,908350862.4,0.213496969,12101.00819,7360.161705,4075,3558798.584,69.44617561,77.78601243,873.324806,12114189.79,56680,152342765.6
12/13/2013,146944,174,31585643,3.40755236,10654088611,3126610387,908350862.4,0.221884968,13536.09249,7856.859734,4350,3824329.189,67.33121844,77.47298715,879.1561353,12118539.79,61005,158234008.8
12/14/2013,147850,198,32559041,3.3146272,10339592473,3119383221,908350862.4,0.196515036,10418.04814,8940.564525,4950,4221637.797,51.23383303,74.07653483,852.8561205,12123489.79,53014,201811808
12/15/2013,141277,177,30548204,3.34036895,10479266163,3137158294,908350862.4,0.190962531,10066.39886,7992.322833,4425,3823472.836,69.65624133,74.35717568,864.0616579,12127914.79,52714,150442601.6
12/16/2013,180233,201,36656610,2.62754698,8224848384,3130238375,908350862.4,0.153227788,10719.0499,9076.027624,5025,3406417.887,47.54296757,57.70126777,677.8941068,12132939.79,69955,172998212
12/17/2013,156115,203,33585256,2.64569174,8285733866,3131783545,908350862.4,0.153733736,10196.85127,9166.336357,5075,3464330.871,43.84419261,57.42295053,682.6267727,12138014.79,66328,188981330.8
12/18/2013,181410,199,40640415,2.04906035,6388681646,3117859195,908350862.4,0.121040073,9830.269517,8985.718892,4975,2617451.857,27.74573848,43.62881169,526.1209763,12142989.79,81215,230258122.4
12/19/2013,157818,226,33543479,2.65997338,8328197861,3130932785,908350862.4,0.161232289,11289.80734,10204.88678,5650,3873216.979,32.58565864,55.90721452,685.525129,12148639.79,70022,255578625.9
12/20/2013,158569,178,33720334,2.33082877,7294490541,3129569461,908350862.4,0.149288038,10065.14882,8037.4772,4450,2670965.446,43.20542345,48.44004623,600.2169543,12153089.79,67421,168832752
12/21/2013,124307,161,27521334,2.28074868,7258204826,3182378182,1075957452,0.132459987,7267.54964,8611.267744,4025,2403059.848,32.7782378,47.49951556,597.0335025,12157114.79,54866,221433649.7
12/22/2013,124146,169,27237772,2.38571042,7479382500,3135075589,1180923195,0.134084535,7004.039789,9920.977766,4225,2598430.074,35.55938535,48.32256664,615.0130353,12161339.79,52236,210334977
12/23/2013,151062,171,28514541,2.54494127,8004081994,3145094971,1180923195,0.147623184,7914.374142,10038.38579,4275,2812636.361,59.094454,51.34990143,657.9266342,12165614.79,53612,135445569.8
12/24/2013,132367,169,28658502,2.46859013,7918485708,3207695603,1180923195,0.141017441,7890.066862,9920.977766,4225,2749058.548,32.66254875,50.05818599,650.6647452,12169839.79,55951,242433184.5
12/25/2013,127600,162,27957229,2.56119713,8257429633,3224050795,1180923195,0.151096882,8218.763808,9510.049693,4050,2747075.14,52.07637526,51.74869121,678.2901581,12173889.79,54394,158563832.3
12/26/2013,124049,180,30304692,2.81662728,9133750878,3242797140,1180923195,0.195020252,10172.64641,10566.72188,4500,3374984.677,51.96044586,56.68524289,749.996595,12178389.79,52162,175782765.7
12/27/2013,128876,184,27580638,2.69881739,8803069849,3261824935,1180923195,0.169523648,9068.83706,10801.53792,4600,3323824.61,66.79945583,54.23664409,722.5705675,12182989.79,53496,131783556.3
12/28/2013,112555,150,25974090,2.67127051,8723906480,3265826668,1180923195,0.175327721,8186.401958,8805.601567,3750,2684446.362,90.09139942,53.49604328,715.8523631,12186739.79,46692,96833954.58
12/29/2013,129208,168,29348789,2.70995202,8866119604,3271688770,1180923195,0.204610112,10467.64871,9862.273755,4200,3054539.106,91.4427883,54.13390956,727.2712157,12190939.79,51159,96958106.47
12/30/2013,152090,173,30223167,2.73973508,8972568474,3274976676,1180923195,0.156546876,8602.563954,10155.79381,4325,3182084.137,59.78642961,54.4072676,735.7419971,12195264.79,54952,150077008
12/31/2013,118420,184,26428295,2.71424112,8900503871,3279186882,1180923195,0.165611729,8037.799662,10801.53792,4600,3355964.881,74.62359079,53.70938204,729.5575829,12199864.79,48534,119271985.9
1/1/2014,96516,205,21316432,2.79859382,9183089853,3281322856,1180923195,0.163868299,6945.230137,12034.32214,5125,3856073.318,80.46743285,55.14201752,752.4045499,12204989.79,42383,114121819.6
1/2/2014,138928,134,28695264,2.90688604,9582996402,3296653624,1414935750,0.199059687,10987.29849,9425.136247,3350,2629598.986,63.73945816,57.07544052,784.9549213,12208339.79,55196,150346373.8
1/3/2014,143832,161,32083771,2.97276592,9858101001,3316137653,1418481395,0.18343438,11250.94769,11352.60791,4025,3249072.33,53.52294649,58.0735919,807.222939,12212364.79,61335,184184572.2
1/4/2014,116229,141,26097105,3.00082617,10122111480,3373108242,1418481395,0.195103607,10126.07233,9942.34606,3525,2920822.271,54.06007375,58.98082966,828.6020626,12215889.79,51901,187238210.7
1/5/2014,134802,193,31764095,3.23751863,11029040879,3406633949,1418481395,0.215264307,12374.89924,13609.02688,4825,4354501.61,52.390463,63.54365103,902.4873803,12220714.79,57487,210516194.1
1/6/2014,179999,186,38174567,3.25855458,11179606611,3430848349,1418481395,0.39777998,27241.1664,13115.43523,4650,4252238.818,49.22083083,63.60890219,914.4599608,12225364.79,68483,227131611.2
1/7/2014,141665,177,31029093,2.85648041,9824823598,3439485732,1418481395,0.200426477,12463.11961,12480.81739,4425,3554831.698,66.869797,55.52404105,803.3517962,12229789.79,62183,146924681.1
1/8/2014,146348,193,30306757,2.89105715,10040826132,3473063866,1418481395,0.188006735,11443.02995,13609.02688,4825,3959829.296,59.60514911,56.25298729,820.6900095,12234614.79,60865,168455683.5
1/9/2014,134908,207,29463902,2.91922133,10175362594,3485642720,1418481395,0.181269538,10703.4224,14596.21017,5175,4302157.334,74.69019544,56.62890035,831.3347505,12239789.79,59047,136234247.8
1/10/2014,128371,187,27735667,2.98942387,10448187787,3495050632,1418481395,0.196211176,10735.10585,13185.94832,4675,3989172.146,99.80455825,57.85278743,853.2988548,12244464.79,54712,104686479
1/11/2014,130495,210,29599857,3.08800818,10896805298,3528748847,1418481395,0.197399378,11039.75759,14807.74945,5250,4670168.145,81.25967683,59.92686683,889.5558371,12249714.79,55926,134098555.7
1/12/2014,115119,207,25725219,2.92251348,10357726631,3544115951,1418481395,0.198507154,9778.065371,14596.21017,5175,4373865.144,99.58535134,56.70957145,845.1913322,12254889.79,49258,104008536.3
1/13/2014,153853,169,28538755,2.83904175,10087743754,3553221343,1741242559,0.185111796,10089.33334,14628.24067,4225,3476655.377,71.08199142,54.88600643,822.8770122,12259114.79,54504,141917010.9
1/14/2014,129226,162,27866908,2.80186801,9998079806,3568362174,1789546951,0.230001519,12849.95489,14411.33556,4050,3301939.091,61.342596,53.9880192,815.2936027,12263164.79,55869,162987556.1
1/15/2014,135647,184,30555073,2.87183201,10318292541,3592930408,1789546951,0.231318921,14515.49362,16368.43051,4600,3869013.344,70.82892384,55.34850115,841.0898574,12267764.79,62751,145679081.1
1/16/2014,130689,185,28881074,2.77584537,10012488125,3607004999,1789546951,0.190488119,10591.52041,16457.38937,4625,3773328.451,61.82902015,53.33026607,815.8548003,12272389.79,55602,161938327.7
1/17/2014,128915,152,29040915,2.69438096,9732925496,3612304889,1789546951,0.198750692,11755.30842,13521.74694,3800,3012752.125,68.09086881,51.56282919,792.8295065,12276189.79,59146,142940245.4
1/18/2014,106009,174,24976163,2.74847429,9944578844,3618217893,1789546951,0.208780217,10686.41543,15478.84189,4350,3522558.348,85.76998115,52.43222268,809.7835284,12280539.79,51185,115944747.9
1/19/2014,108623,169,24062538,2.83776277,10299896609,3629583388,1789546951,0.18878416,8952.899997,15034.04759,4225,3542360.306,86.92998143,54.10214542,838.4284747,12284764.79,47424,118484974.2
1/20/2014,180527,195,36217289,2.79830469,10186700742,3640311495,1789546951,0.202814116,12881.13016,17346.97798,4875,4040815.431,80.95125076,53.32895929,828.8852166,12289639.79,63512,125837471.9
1/21/2014,160288,166,36723859,2.77609902,10127844875,3648228970,1789546951,0.175681571,12837.0524,14767.171,4150,3418844.55,61.38273781,52.75682943,823.8179638,12293789.79,73070,164995000.8
1/22/2014,150333,192,32579808,2.75067841,10072254626,3661734717,1789546951,0.186207043,12065.47153,17080.1014,4800,3931086.654,72.62433475,52.24841236,818.9763863,12298589.79,64796,138689802.3
1/23/2014,149895,177,32586847,2.72035724,9976790594,3667456045,1789546951,0.214802091,13458.42503,15745.71848,4425,3588331.731,76.46160458,51.64121546,810.9224252,12303014.79,62655,130481051.9
1/24/2014,144338,189,32796737,2.61463948,9612868030,3676555829,1952122982,0.182363305,12139.19574,18340.6658,4725,3690425.878,56.4165957,49.40703067,781.042514,12307739.79,66566,170390785
1/25/2014,125411,165,26978773,2.68630023,9903703941,3686745001,2193847870,0.177773539,9406.531277,17994.36691,4125,3318163.368,90.42296705,50.66906715,804.4032408,12311864.79,52913,109526420.8
1/26/2014,125376,152,27086081,2.7159709,10031101356,3693375862,2193847870,0.177803108,9475.127618,16576.62891,3800,3095097.649,77.99240302,51.05032678,814.4993814,12315664.79,53290,128616390.4
1/27/2014,171032,174,32689094,2.47713004,9150091927,3693827853,2193847870,0.155622701,10015.09893,18975.87783,4350,3230750.981,51.44682714,46.26489814,742.701375,12320014.79,64355,177855320.4
1/28/2014,158602,154,33380884,2.62930512,9738027140,3703650474,2193847870,0.170845823,11278.04532,16794.74245,3850,3042179.147,59.19858212,48.92853295,790.1764019,12323864.79,66013,164497641.5
1/29/2014,142119,152,29522344,2.63373693,9780577243,3713574094,2193847870,0.177162226,10544.87287,16576.62891,3800,3014860.815,76.08714086,48.90617744,793.3844249,12327664.79,59521,128544418.1
1/30/2014,151474,176,30804003,2.64884556,9859171086,3722063386,2193847870,0.174921363,10659.70783,19193.99137,4400,3517687.711,66.32950728,49.00851805,799.4744798,12332064.79,60940,148639293.3
1/31/2014,146489,184,30113425,2.65797129,9909273006,3728133954,2193847870,0.193348409,11393.44171,20066.44552,4600,3694892.954,88.14447223,49.04430083,803.2375988,12336664.79,58927,112420810.5
2/1/2014,138630,189,29500294,2.67963991,10036259445,3745376167,2193847870,0.170331958,9490.045056,20611.72937,4725,3842462.37,76.75382833,49.41612906,813.2195492,12341389.79,55715,130759073
2/2/2014,132242,186,28700899,2.68024654,10055736698,3751795419,2193847870,0.167222478,8548.245846,20284.55906,4650,3787382.547,90.8716433,49.45602927,814.4908704,12346039.79,51119,110658686.6
2/3/2014,175731,181,33565329,2.65176796,9966874028,3758576982,2193847870,0.169162716,10051.1411,19739.27522,4525,3651663.363,79.03298165,48.97115785,806.9974284,12350564.79,59417,126110312.7
2/4/2014,166548,172,37373159,2.627458,9884858380,3762137543,2193847870,0.164859796,11221.3469,18757.76429,4300,3440336.397,54.23335894,48.32034799,800.0782319,12354864.79,68066,182265280.5
2/5/2014,156535,168,37130048,2.49283475,9695361198,3889291583,2481430572,0.161006897,10848.64475,20723.23391,4200,3294789.51,33.27958303,47.021267,784.4736928,12359064.79,67380,291330609.2
2/6/2014,162066,182,38145997,2.4248508,9440477710,3893220032,2621404453,0.163864021,11424.92727,23716.55143,4550,3474240.689,72.04598638,45.81127621,763.5693822,12363614.79,69722,131034054.6
2/7/2014,169400,155,39040673,2.26379227,8800350462,3887437272,2621404453,0.153762197,11136.07337,20198.16194,3875,2757338.684,51.12395263,42.5986878,711.5712734,12367489.79,72424,172137520.8
2/8/2014,144461,182,32994612,2.15811443,8384312395,3885017533,2621404453,0.129244368,8163.462033,23716.55143,4550,3083454.469,65.38097268,40.50806799,677.6823009,12372039.79,63163,128237804.5
2/9/2014,130842,138,29465827,2.18797536,8506986613,3888063269,2621404453,0.12841363,7392.00218,17982.87966,3450,2371550.888,77.80517251,41.04760844,687.4060546,12375489.79,57564,109337031.7
2/10/2014,170337,156,32486893,2.1809637,8485545565,3890732146,2621404453,0.13540793,8917.289235,20328.47266,3900,2673284.245,48.39330065,40.80551364,685.4574988,12379389.79,65855,175345460
2/11/2014,155297,164,32895927,2.13932234,8320462975,3889298412,2621404453,0.131337851,8828.793024,21370.95844,4100,2754788.736,54.22622595,39.99063115,671.8996917,12383489.79,67222,153439831.5
2/12/2014,212833,178,44232784,2.08400611,8098811133,3886174362,2621404453,0.169933907,10337.58939,23195.30855,4450,2909257.725,71.61081861,39.02847489,653.7657809,12387939.79,60833,113094799
2/13/2014,167617,178,39650957,1.95543342,7595523910,3884317334,2621404453,0.127459098,8815.835946,23195.30855,4450,2727486.947,75.65307937,36.65952035,612.918415,12392389.79,69166,100399401.8
2/14/2014,175329,191,42583036,2.12998114,8291082519,3892561475,2621404453,0.154891077,11415.00769,24889.34793,4775,3193465.578,66.3373977,40.00105783,668.7886027,12397164.79,73697,124983535.8
2/15/2014,151828,187,33530405,2.08368328,8115479465,3894775914,2621404453,0.132117243,8119.529383,24368.10505,4675,3059212.756,72.96180571,39.20853355,654.3770602,12401839.79,61457,111229147.7
2/16/2014,135691,195,29811363,1.98508729,7732488990,3895289159,2629222433,0.132715557,7622.518038,25486.37444,4875,3038345.319,58.3426837,37.75670527,623.2503219,12406714.79,57435,132535709.7
2/17/2014,173737,155,32872050,2.01155832,7835234697,3895106905,3129573175,0.234918794,14432.47102,24113.64858,3875,2446421.561,56.63914407,38.6622694,631.3345963,12410589.79,61436,138336036.4
2/18/2014,154278,163,35799657,1.99849686,7787368653,3896612898,3129573175,0.127635576,8189.226208,25358.22399,4075,2556132.428,58.69162552,38.78601503,627.2717614,12414664.79,64161,132682790.5
2/19/2014,181354,200,42201579,1.9894402,7744159486,3892632444,3129573175,0.128884704,9343.496612,31114.38527,5000,3117700.685,56.49517071,38.85153904,623.5401369,12419664.79,72495,137076486.2
2/20/2014,179241,177,39481039,1.80129677,7004311226,3888482637,3129573175,0.118203475,8109.231186,27536.23096,4425,2494675.883,62.73593033,35.79162178,563.7685611,12424089.79,68604,111647523
2/21/2014,180043,152,39270916,1.85383269,7212206644,3890430178,3129573175,0.116033156,8188.807918,23646.9328,3800,2205232.401,71.81146794,37.42105888,580.324316,12427889.79,70573,100432519.3
2/22/2014,152477,180,32759102,1.93944631,7548010095,3891837603,3129573175,0.12772677,7349.909265,28002.94674,4500,2732060.85,76.94725312,39.50646692,607.1246333,12432389.79,57544,98093301.43
2/23/2014,162703,168,35142120,1.94857991,7587343601,3893781080,3129573175,0.122978002,7297.637594,26136.08362,4200,2562345.76,75.80264067,40.0937297,610.0823237,12436589.79,59341,100093394.3
2/24/2014,217723,191,43617442,1.7420652,6746537218,3872723715,3129573175,0.112273359,8354.148368,29714.23793,4775,2589323.257,43.85091153,36.38586725,542.2666508,12441364.79,74409,153851698.4
2/25/2014,209042,161,45399362,1.72827883,6642199671,3843245406,3129573175,0.118176242,9388.629736,25047.08014,4025,2148173.269,30.05375432,36.23966023,533.7076444,12445389.79,79446,221010646.5
2/26/2014,198825,184,42227241,1.89989181,7315347427,3850402102,3129573175,0.120352887,8684.182896,28625.23444,4600,2702861.506,50.37354783,40.9447406,587.5785883,12449989.79,72156,145222001.3
2/27/2014,186867,188,39587407,1.89448535,7290899751,3848485682,3129573175,0.118842586,8597.072695,29247.52215,4700,2751351.451,58.9317839,42.1645807,585.3939257,12454689.79,72340,123717615
2/28/2014,202531,181,44302759,1.78120748,6868699958,3856204304,3459380381,0.130005325,9257.679203,31125.9784,4525,2494608.836,62.44206054,40.46677314,551.2947703,12459214.79,71210,110001173.9
3/1/2014,174849,144,36088047,1.83532329,7073074066,3853857303,3815723799,0.111177331,6887.435686,27314.01488,3600,2043123.248,73.076114,42.39470464,567.5342354,12462814.79,61950,96790506.21
3/2/2014,161296,140,34078574,1.80787101,6962782219,3851371132,3815723799,0.107077397,6172.476542,26555.29224,3500,1954846.975,83.99543487,42.5262152,558.5277072,12466314.79,57645,82894769.57
3/3/2014,239106,148,49779443,2.18083347,8436036496,3868262567,3815723799,0.14403689,11708.75875,28072.73751,3700,2503071.211,41.74395476,51.91047773,676.5057328,12470014.79,81290,202090016.3
3/4/2014,230183,149,52162243,2.17294282,8413679685,3872020747,3815723799,0.138705226,11535.69757,28262.41817,3725,2512554.963,36.55548346,52.58459299,674.5113994,12473739.79,83167,230161904.3
3/5/2014,204980,156,44784737,2.15549405,8364246724,3880431366,3815723799,0.133352994,9678.626943,29590.18278,3900,2614321.519,61.71551215,53.5358187,670.3388511,12477639.79,72579,135529082.3
3/6/2014,191203,173,41482892,2.14266138,8334368087,3889727132,3815723799,0.138594665,9599.898046,32814.75398,4325,2887858.007,64.85033328,53.98268704,667.712834,12481964.79,69266,128516966.1
3/7/2014,181365,166,41592952,1.96402906,7888356429,4016415341,3815723799,0.122022798,8815.537047,31486.98937,4150,2621846.725,9.35219427,49.04326092,631.7702952,12486114.79,72245,843476536.2
3/8/2014,171767,168,35474872,1.93041869,7763031842,4021423887,3815723799,0.111109238,7199.211963,31866.35069,4200,2610401.281,13.83944881,47.03663007,621.5241145,12490314.79,64794,560935045
3/9/2014,172480,179,35451755,1.95221351,8003898569,4099909427,3815723799,0.127239828,7805.018314,33952.83794,4475,2866590.53,32.47989748,48.35573633,640.5788893,12494789.79,61341,246426226.4
3/10/2014,209703,149,42175331,1.9107893,7850957581,4108751065,3815723799,0.143947691,10305.07127,28262.41817,3725,2339863.373,28.2366328,47.36012274,628.1512412,12498514.79,71589,278041565.3
3/11/2014,192707,168,42502994,1.92512349,7923393435,4115784515,3815723799,0.127741302,9827.393826,31866.35069,4200,2661682.121,33.86320102,47.92168751,633.7338382,12502714.79,76932,233982411.5
3/12/2014,201998,182,43421758,1.92370225,7937695875,4126260115,3815723799,0.137830169,10439.6705,34521.87991,4550,2887643.048,23.72274127,47.42729474,634.6468237,12507264.79,75743,334602809.3
3/13/2014,198172,162,42300770,1.94782915,8050181562,4132899212,4231443483,0.129845268,9493.117398,34076.08382,4050,2605900.008,30.22833508,47.75672927,643.4321009,12511314.79,73111,266312436.4
3/14/2014,185902,133,39822732,1.90343662,7863055683,4130978467,4250217920,0.121291341,8409.613859,28100.17068,3325,2089126.062,44.29185446,46.72141262,628.30859,12514639.79,69334,177528256.1
3/15/2014,146037,165,30262915,1.92641386,7964671638,4134455119,4250217920,0.115499313,6970.845539,34861.114,4125,2624401.932,38.31515989,47.14644368,636.2186501,12518764.79,60354,207872593
3/16/2014,141737,171,28977552,1.91927821,7941722383,4137869304,4250217920,0.132949304,7916.067439,36128.79087,4275,2711072.052,147.3238745,47.38173087,634.168901,12523039.79,59542,53906553.92
3/17/2014,187013,161,33353718,1.88442201,7801357485,4139920584,4250217920,0.12409615,8022.443808,34015.99608,4025,2506609.84,81.38720423,46.83341194,622.7602086,12527064.79,64647,95854840.56
3/18/2014,145860,146,26388830,1.85742156,7697737312,4144313537,4250217920,0.109856771,6119.241837,30846.8039,3650,2242229.725,80.5567497,46.63032608,614.3095137,12530714.79,55702,95556701.83
3/19/2014,162108,160,35202374,1.84533875,7652583814,4146980502,4250217920,0.111592636,8126.733687,33804.71661,4000,2442044.814,61.47910904,46.7695083,610.5112035,12534714.79,72825,124474540
3/20/2014,170768,177,39919853,1.77477734,7355554647,4144494350,4250217920,0.11492497,8352.976638,37396.46774,4425,2595738.611,70.08752857,45.15005525,586.6075957,12539139.79,72682,104948124.1
3/21/2014,185393,186,41912810,1.71786219,7146128280,4159896131,4250217920,0.113492658,8013.262606,39297.98305,4650,2649079.509,71.43112295,44.2307441,569.694518,12543789.79,70606,100042222.3
3/22/2014,171832,170,41835447,1.7024792,7085878407,4162093958,4250217920,0.149543857,10077.76053,35917.51139,4250,2399975.113,93.38218938,44.26715417,564.7000267,12548039.79,67390,75880405.6
3/23/2014,149492,214,31474859,1.68536505,7016828469,4163387916,4250217920,0.108212418,6318.955908,45213.80846,5350,2990429.91,148.7590971,44.10604719,558.9588617,12553389.79,58394,47169071.37
3/24/2014,189786,188,39800200,1.76264446,7346774511,4168041065,4290464870,0.106411249,7348.760868,40096.67112,4700,2749609.277,94.91268872,46.71847441,585.0232505,12558089.79,69060,77405609.41
3/25/2014,171509,157,39516498,1.75724218,7333342313,4173210950,5006860589,0.11810875,8628.198543,39076.10521,3925,2291301.917,83.82883051,46.86845559,583.7711891,12562014.79,73053,87479954.91
3/26/2014,166155,159,38219359,1.74314104,7278772312,4175664584,5006860589,0.130130573,8734.754451,39573.88999,3975,2302494.305,90.40834799,46.83656741,579.2438504,12565989.79,67123,80509958.14
3/27/2014,186843,173,42077524,1.4579435,6073523735,4165815571,5006860589,0.092015737,6779.811486,43058.38345,4325,2089684.355,51.61741593,39.12067061,483.1640126,12570314.79,73681,117664234.6
3/28/2014,178365,174,37157514,1.50668923,6270499057,4161773338,5006860589,0.092146893,5900.81059,43307.27584,4350,2169176.781,62.20149546,40.37793608,498.6613289,12574664.79,64037,100809458.2
3/29/2014,146650,175,30917253,1.47991892,6157654119,4160805040,5006860589,0.089978541,4917.867123,43556.16823,4375,2141636.978,95.04589384,39.74277005,489.5170235,12579039.79,54656,64786114.06
3/30/2014,164718,140,31868435,1.38999605,5774962089,4154660806,5006860589,0.088726347,4864.954348,34844.93458,3500,1606382.149,74.75230189,37.46846982,458.9663283,12582539.79,54831,77254638.9
3/31/2014,172497,180,37936032,1.38223661,5731575962,4146595392,5006860589,0.088476256,5820.67593,44800.63018,4500,2049099.093,60.74275719,37.25388597,455.3553541,12587039.79,65788,94358179.09
4/1/2014,180851,171,37596651,1.45469684,6031346383,4146119115,5006860589,0.091680444,5959.412219,42560.59867,4275,2047761.192,73.74997112,39.29409959,479.0084659,12591314.79,65002,81780999.92
4/2/2014,176078,197,37915163,1.33564877,5529894032,4140230697,5006860589,0.087590502,5700.565038,49031.80081,4925,2162131.601,73.47064038,36.2240222,439.0114925,12596239.79,65082,75266718.84
4/3/2014,173295,204,36641751,1.36778873,5663560667,4140669204,5006860589,0.090666675,6155.179245,50774.04754,5100,2292149.873,78.26047852,37.40402827,449.4411515,12601339.79,67888,72368081.24
4/4/2014,177264,195,38351649,1.36964635,5669265274,4139218341,5006860589,0.093074019,6045.715986,48534.01603,4875,2192384.365,79.45464494,37.76283409,449.7198697,12606214.79,64956,71352219.61
4/5/2014,151868,171,32418669,1.41084013,5821952055,4126585242,5592579273,0.092496568,5074.639211,47539.47464,4275,1973662.042,41.29748263,38.98049906,461.6753315,12610489.79,54863,140975955
4/6/2014,185666,151,32639315,1.40141439,5785324166,4128203775,6119726089,0.095012779,4835.865408,45936.19833,3775,1731341.389,97.86358938,39.22555098,458.6334805,12614264.79,50897,59116206.58
4/7/2014,159482,151,36936879,1.37167544,5661150114,4127179022,6119726089,0.096813391,6437.122382,45936.19833,3775,1693673.663,96.80035605,38.64108633,448.6552751,12618039.79,66490,58482740.61
4/8/2014,166019,134,39539690,1.38533994,5715004409,4125344421,6119726089,0.098992017,6631.970177,40764.57335,3350,1516890.381,85.93525281,39.31264729,452.8030988,12621389.79,66995,66503608.5
4/9/2014,176284,161,38398845,1.35469234,5591013246,4127146140,6119726089,0.138743522,8931.33672,48978.33067,4025,1782422.889,81.81399445,38.6603555,442.8379849,12625414.79,64373,68338103.81
4/10/2014,185474,155,40132303,1.1286601,4633836285,4105608325,6119726089,0.077501161,5367.420382,47153.05126,3875,1421783.481,46.21222363,32.0526026,366.9118661,12629289.79,69256,100272956.4
4/11/2014,166924,169,37071402,1.30082437,5330629804,4097885860,6119726089,0.089650952,5748.687965,51412.03654,4225,1782711.406,58.17675208,36.99312709,421.9435281,12633514.79,64123,91628178.14
4/12/2014,131975,161,27242657,1.30827456,5361782245,4098361619,6119726089,0.081082764,3871.783064,48978.33067,4025,1707703.706,106.9720703,37.36456623,424.2742126,12637539.79,47751,50123197.85
4/13/2014,172422,187,30351946,1.28401659,5263741902,4099434498,6119726089,0.084029945,4254.268054,56887.87475,4675,1946493.854,125.8326318,36.96784074,416.3623217,12642214.79,50628,41831294.69
4/14/2014,183076,193,41737482,1.42132931,5831654343,4102957924,6119726089,0.101279768,7078.442975,58713.15415,4825,2224847.29,74.69665713,41.22955665,461.1082466,12647039.79,69890,78071155.62
4/15/2014,201397,182,44935584,1.60547388,6599262800,4110476603,6119726089,0.118707923,8757.795761,55366.80858,4550,2373349.613,71.35128601,46.85227946,521.6152996,12651589.79,73776,92489752.73
4/16/2014,182765,159,42334628,1.62848084,6726202947,4130354378,6119726089,0.109862061,7489.955843,48369.9042,3975,2112640.341,47.4607068,47.82978552,531.4818467,12655564.79,68176,141721508.2
